"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
194,19.300,200,1760.952,20844,4,400.000,4,-105.2212206,39.7514854,1760.9520000,0.000,19.300,0.000,0.000,19.300,0.000,21.000,"0x0",336.9676513671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
195,19.400,200,1760.955,20952,4,400.000,4,-105.2212213,39.7514850,1760.9553333,0.000,19.400,0.000,0.000,19.400,0.000,21.000,"0x0",337.04974365234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
196,19.500,200,1760.959,21060,4,400.000,4,-105.2212220,39.7514846,1760.9586667,0.000,19.500,0.000,0.000,19.500,0.000,21.000,"0x0",337.12847900390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
197,19.600,200,1760.962,21168,4,400.000,4,-105.2212227,39.7514843,1760.9620000,0.000,19.600,0.000,0.000,19.600,0.000,21.000,"0x0",337.21148681640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
198,19.700,200,1760.965,21276,4,400.000,4,-105.2212233,39.7514839,1760.9653333,0.000,19.700,0.000,0.000,19.700,0.000,21.000,"0x0",337.297607421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
199,19.800,200,1760.969,21384,4,400.000,4,-105.2212240,39.7514836,1760.9686667,0.000,19.800,0.000,0.000,19.800,0.000,21.000,"0x0",337.38046264648437,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
200,19.900,200,1760.972,21492,4,400.000,4,-105.2212247,39.7514832,1760.9720000,0.000,19.900,0.000,0.000,19.900,0.000,21.000,"0x0",337.461669921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
201,20.000,200,1760.975,21600,4,400.000,4,-105.2212253,39.7514829,1760.9753333,0.000,20.000,0.000,0.000,20.000,0.000,21.000,"0x0",337.55197143554687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
202,20.100,200,1760.979,21708,4,400.000,4,-105.2212260,39.7514825,1760.9786667,0.000,20.100,0.000,0.000,20.100,0.000,21.000,"0x0",337.64199829101563,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
203,20.200,200,1760.982,21816,4,400.000,4,-105.2212267,39.7514822,1760.9820000,0.000,20.200,0.000,0.000,20.200,0.000,21.000,"0x0",337.72006225585937,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
204,20.300,200,1760.985,21924,4,400.000,4,-105.2212273,39.7514818,1760.9853333,0.000,20.300,0.000,0.000,20.300,0.000,21.000,"0x0",337.8111572265625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
205,20.400,200,1760.989,22032,4,400.000,4,-105.2212280,39.7514814,1760.9886667,0.000,20.400,0.000,0.000,20.400,0.000,21.000,"0x0",337.89480590820312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
206,20.500,200,1760.992,22140,4,400.000,4,-105.2212287,39.7514811,1760.9920000,0.000,20.500,0.000,0.000,20.500,0.000,21.000,"0x0",337.96682739257812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
207,20.600,200,1760.995,22248,4,400.000,4,-105.2212293,39.7514807,1760.9948333,0.000,20.600,0.000,0.000,20.600,0.000,21.000,"0x0",338.05404663085937,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
208,20.700,200,1760.998,22356,4,400.000,4,-105.2212300,39.7514803,1760.9976667,0.000,20.700,0.000,0.000,20.700,0.000,21.000,"0x0",338.14089965820312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
209,20.800,200,1761.000,22464,4,400.000,4,-105.2212307,39.7514799,1761.0005000,0.000,20.800,0.000,0.000,20.800,0.000,21.000,"0x0",338.22125244140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
210,20.900,200,1761.003,22572,4,400.000,4,-105.2212313,39.7514796,1761.0033333,0.000,20.900,0.000,0.000,20.900,0.000,21.000,"0x0",338.30535888671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
211,21.000,200,1761.006,22680,4,400.000,4,-105.2212320,39.7514792,1761.0061667,0.000,21.000,0.000,0.000,21.000,0.000,21.000,"0x0",338.38723754882812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
212,21.100,200,1761.009,22788,4,400.000,4,-105.2212326,39.7514788,1761.0090000,0.000,21.100,0.000,0.000,21.100,0.000,21.000,"0x0",338.46685791015625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
213,21.200,200,1761.012,22896,4,400.000,4,-105.2212333,39.7514784,1761.0118333,0.000,21.200,0.000,0.000,21.200,0.000,21.000,"0x0",338.54580688476562,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
214,21.300,200,1761.015,23004,4,400.000,4,-105.2212340,39.7514781,1761.0146667,0.000,21.300,0.000,0.000,21.300,0.000,21.000,"0x0",338.631103515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
215,21.400,200,1761.017,23112,4,400.000,4,-105.2212346,39.7514777,1761.0175000,0.000,21.400,0.000,0.000,21.400,0.000,21.000,"0x0",338.7198486328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
216,21.500,200,1761.020,23220,4,400.000,4,-105.2212353,39.7514773,1761.0203333,0.000,21.500,0.000,0.000,21.500,0.000,21.000,"0x0",338.8070068359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
217,21.600,200,1761.023,23328,4,400.000,4,-105.2212359,39.7514769,1761.0231667,0.000,21.600,0.000,0.000,21.600,0.000,21.000,"0x0",338.91183471679687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
218,21.700,200,1761.026,23436,4,400.000,4,-105.2212366,39.7514766,1761.0260000,0.000,21.700,0.000,0.000,21.700,0.000,21.000,"0x0",339.009521484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
